Title,Year,Link,Authors,Abstract
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00061/full,Ronald Hübner,"Some results suggest that attentional selection in global/local processing occurs at two stages: an early stage, where global and local information of a hierarchical stimulus is filtered or weighted according to the current goal, and a late stage, where the contents of the stimulus are bound to their respective level. Because it is assumed that binding improves attentional selectivity, accuracy should increase with response time. To see whether this prediction holds, a global/local experiment was conducted with hierarchical letters as stimuli, and where selection difficulty was varied by blocking vs. randomizing the target levels. The results show that accuracy indeed increased with response time, although to a lesser extent under randomized levels. Because an increasing accuracy is also compatible with a gradually improving selectivity, corresponding sequential sampling models were fit to the distributional data. The results show that a discretely improving attentional selectivity accounts better for the data. Moreover, the parameters of the corresponding model indicate that randomizing the target level impaired the efficiency of early selection as well as that of content-to-level binding."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00026/full,Xiaoqing Gao; Julia Chiesa; Daphne Maurer; Louis A. Schmidt,"To examine individual differences in adults’ sensitivity to facial expressions, we used a novel method that has proved revealing in studies of developmental change. Using static faces morphed to show different intensities of facial expressions, we calculated two measures: the threshold to detect that a low intensity facial expression is different from neutral, and accuracy in recognizing the specific facial expression in faces above the detection threshold. We conducted two experiments with young adult females varying in reported temperamental shyness and sociability – the former trait is known to influence the recognition of facial expressions during childhood. In both experiments, the measures had good split half reliability. Because shyness was significantly negatively correlated with sociability, we used partial correlations to examine the relation of each to sensitivity to facial expressions. Sociability was negatively related to threshold to detect fear and to misidentify fear as another expression or happy expressions as fear . Both patterns are consistent with hypervigilance by less sociable individuals. Shyness was positively related to misidentification of fear as another emotion , a pattern consistent with a history of avoidance. We discuss the advantages and limitations of this new approach for studying individual differences in sensitivity to facial expressions."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00036/full,Lauren Eskreis-Winkler; Elizabeth P. Shulman; Scott A. Beal; Angela L. Duckworth,"Remaining committed to goals is necessary to attaining them, but very little is known about domain-general individual differences that contribute to sustained goal commitment. The current investigation examines the association between grit, defined as passion and perseverance for long-term goals, other individual difference variables, and retention in four different contexts: the military, workplace sales, high school, and marriage. Grit predicted retention over and beyond established context-specific predictors of retention and demographic variables in each setting. Grittier soldiers were more likely to complete an Army Special Operations Forces selection course, grittier sales employees were more likely to keep their jobs, grittier students were more likely to graduate from high school, and grittier men were more likely to stay married. The relative predictive validity of grit compared to other traditional predictors of retention is examined in each of the four studies. These findings suggest that in addition to domain-specific influences, there may be domain-general individual differences which influence commitment to diverse life goals over time."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00060/full,"Aidan P. Murphy,; David A. Leopold; Andrew E. Welchman,","The visual system exploits past experience at multiple timescales to resolve perceptual ambiguity in the retinal image. For example, perception of a bistable stimulus can be biased toward one interpretation over another when preceded by a brief presentation of a disambiguated version of the stimulus or through intermittent presentations of the ambiguous stimulus . Similarly, prior presentations of unambiguous stimuli can be used to explicitly “train” a long-lasting association between a percept and a retinal location . These phenonema have typically been regarded as independent processes, with short-term biases attributed to perceptual memory and longer-term biases described as associative learning. Here we tested for interactions between these two forms of experience-dependent perceptual bias and demonstrate that short-term processes strongly influence long-term outcomes. We first demonstrate that the establishment of long-term perceptual contingencies does not require explicit training by unambiguous stimuli, but can arise spontaneously during the periodic presentation of brief, ambiguous stimuli. Using rotating Necker cube stimuli, we observed enduring, retinotopically specific perceptual biases that were expressed from the outset and remained stable for up to min, consistent with the known phenomenon of perceptual stabilization. Further, bias was undiminished after a break period of min, but was readily reset by interposed periods of continuous, as opposed to periodic, ambiguous presentation. Taken together, the results demonstrate that perceptual biases can arise naturally and may principally reflect the brain's tendency to favor recent perceptual interpretation at a given retinal location. Further, they suggest that an association between retinal location and perceptual state, rather than a physical stimulus, is sufficient to generate long-term biases in perceptual organization."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00044/full,Allan Vurma,"The paradigm of Signal Detection Theory was used to analyze the ability of professional pianists and string players to discriminate small F differences between consecutive musical tones, presented in pairs, with identical and with different timbres. The sensitivity and response bias were heavily dependent on the timbral arrangement of the pairs of tones , which can be interpreted as the influence of timbre-induced pitch shift on F discrimination. The participants were somewhat biased to “miss” signals when comparable tones had identical timbres and to make “false alarms” when the tones had different timbres. The d′ was lowest when the tones with a lower F in those stimulus-pairs containing tones with different timbres had a brighter timber, and highest when both tones had bright timbre. On average, the string players had a somewhat higher d′ and their perception was slightly less influenced by timbre-induced pitch shift when compared to the pianists. Nevertheless, the dependence of d′ and c on the timbral arrangement of the tones was registered in the case of all the participants at all the investigated pitch regions around D#, D, and C#. Furthermore, the presence of a silence of . s—a silence interval—between the tones to be compared had an impact on both d′- and c-values as well as on the degree of vulnerability to timbre-induced pitch shift."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00043/full,Violaine Michel Lange; Marina Laganaro,"The literature on advance phonological planning in adjective-noun phrases presents diverging results: while many experimental studies suggest that the entire NP is encoded before articulation, other results favor a span of encoding limited to the first word. Although cross-linguistic differences in the structure of adjective-NPs may account for some of these contrasting results, divergences have been reported even among similar languages and syntactic structures. Here we examined whether inter-individual differences account for variability in the span of phonological planning in the production of French NPs, where previous results indicated encoding limited to the first word. The span of phonological encoding is tested with the picture-word interference paradigm using phonological distractors related to the noun or to the adjective of the NPs. In Experiment , phonological priming effects were limited to the first word in adjective NPs whichever the position of the adjective . Crucially, phonological priming effects on the second word interacted with speakers' production speed suggesting different encoding strategies for participants. In Experiment , we tested this hypothesis further with a larger group of participants. Results clearly showed that slow and fast initializing participants presented different phonological priming patterns on the last element of adjective-NPs: while the first word was primed by a distractor for all speakers, only the slow speaker group presented a priming effect on the second element of the NP. These results show that the span of phonological encoding is modulated by inter-individual strategies: in experimental paradigms some speakers plan word by word whereas others encode beyond the initial word. We suggest that the diverging results reported in the literature on advance phonological planning may partly be reconciled in light of the present results."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00035/full,Natalie Gold; Briony D. Pulford; Andrew M. Colman,"Hypothetical trolley problems are widely used to elicit moral intuitions, which are employed in the development of moral theory and the psychological study of moral judgments. The scenarios used are outlandish, and some philosophers and psychologists have questioned whether the judgments made in such unrealistic and unfamiliar scenarios are a reliable basis for theory-building. We present two experiments that investigate whether differences in moral judgment due to the role of the agent, previously found in a standard trolley scenario, persist when the structure of the problem is transplanted to a more familiar context. Our first experiment compares judgments in hypothetical scenarios; our second experiment operationalizes some of those scenarios in the laboratory, allowing us to observe judgments about decisions that are really being made. In the hypothetical experiment, we found that the role effect reversed in our more familiar context, both in judgments about what the actor ought to do and in judgments about the moral rightness of the action. However, in our laboratory experiment, the effects reversed back or disappeared. Among judgments of what the actor ought to do, we found the same role effect as in the standard hypothetical trolley scenario, but the effect of role on moral judgments disappeared."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00016/full,Rosanna M. Rooney; Robert T. Kane; Bernadette Wright; Vanessa Gent; Taralisa Di Ciano; Vincent Mancini,"The current study involved conducting a pilot test of a culturally sensitive support group program developed to assist Iraqi women in the year following the birth of their baby in Perth, Western Australia. The aim of this study was to evaluate the social validity of the program. It was hypothesized that women involved in the program would find the program to be socially valid and culturally appropriate, and will also report lower levels of depressive symptomatology and higher levels of social support, following the group intervention. Participants were Iraqi Arabic speaking women, who had a child less than months of age. The program was based on Iraqi women's explanatory models of the birth and motherhood experience. Social validity ratings were obtained during the implementation of the program in order to assess the level of acceptability of the intervention. A one-group pre-test–post-test design was used to determine if depressive symptoms had decreased during the course of the intervention and social support had increased. Results indicated that Iraqi Arabic speaking women found the support group intervention acceptable and relevant and there was a significant decrease in scores on the Edinburgh Postnatal Depression Scale from pre-test to post-test. These results that the culturally sensitive group intervention was culturally acceptable and was associated with decreased levels of depressive symptomatology."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00057/full,Bianca Jovanovic; Knut Drewing,"When participants are given the opportunity to simultaneously feel an object and see it through a magnifying or reducing lens, adults estimate object size to be in-between visual and haptic size. Studies with young children, however, seem to demonstrate that their estimates are dominated by a single sense. In the present study, we examined whether this age difference observed in previous studies, can be accounted for by the large discrepancy between felt and seen size in the stimuli used in those studies. In addition, we studied the processes involved in combining the visual and haptic inputs. Adults and -year-old children judged objects that were presented to vision, haptics or simultaneously to both senses. The seen object length was reduced or magnified by different lenses. In the condition inducing large intersensory discrepancies, children's judgments in visuo-haptic conditions were almost dominated by vision, whereas adults weighted vision just by ~%. Neither the adults' nor the children's discrimination thresholds were predicted by models of visuo-haptic integration. With smaller discrepancies, the children's visual weight approximated that of the adults and both the children's and adults' discrimination thresholds were well predicted by an integration model, which assumes that both visual and haptic inputs contribute to each single judgment. We conclude that children integrate seemingly corresponding multisensory information in similar ways as adults do, but focus on a single sense, when information from different senses is strongly discrepant."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00007/full,"William D. Hopkins,; Maria Misiura; Lisa A. Reamer; Jennifer A. Schaeffer,; Mary C. Mareno; Steven J. Schapiro,","Clinical and experimental data have implicated the posterior superior temporal gyrus as an important cortical region in the processing of socially relevant stimuli such as gaze following, eye direction, and head orientation. Gaze following and responding to different socio-communicative signals is an important and highly adaptive skill in primates, including humans. Here, we examined whether individual differences in responding to socio-communicative cues was associated with variation in either gray matter volume and asymmetry in a sample of chimpanzees. Magnetic resonance image scans and behavioral data on receptive joint attention was obtained from a sample of chimpanzees. We found that chimpanzees that performed poorly on the RJA task had less GM in the right compared to left hemisphere in the posterior but not anterior superior temporal gyrus. We further found that middle-aged and elderly chimpanzee performed more poorly on the RJA task and had significantly less GM than young-adult and sub-adult chimpanzees. The results are consistent with previous studies implicating the posterior temporal gyrus in the processing of socially relevant information."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00013/full,"Júlia B. Lopes-Silva,; Ricardo Moura,; Annelise Júlio-Costa,; Vitor G. Haase,; Guilherme Wood","Although verbal and numerical abilities have a well-established interaction, the impact of phonological processing on numeric abilities remains elusive. The aim of this study is to investigate the role of phonemic awareness in number processing and to explore its association with other functions such as working memory and magnitude processing. One hundred seventy-two children in nd grade to th grade were evaluated in terms of their intelligence, number transcoding, phonemic awareness, verbal and visuospatial working memory and number sense performance. All of the children had normal intelligence. Among these measurements of magnitude processing, working memory and phonemic awareness, only the last was retained in regression and path models predicting transcoding ability. Phonemic awareness mediated the influence of verbal working memory on number transcoding. The evidence suggests that phonemic awareness significantly affects number transcoding. Such an association is robust and should be considered in cognitive models of both dyslexia and dyscalculia."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00017/full,Wladimir Kirsch; Elisabeth Königstein; Wilfried Kunde,"Successful object-oriented action typically increases the perceived size of aimed target objects. This phenomenon has been assumed to reflect an impact of an actor's current action ability on visual perception. The actual action ability and the explicit knowledge of action outcome, however, were confounded in previous studies. The present experiments aimed at disentangling these two factors. Participants repeatedly tried to hit a circular target varying in size with a stylus movement under restricted feedback conditions. After each movement they were explicitly informed about the success in hitting the target and were then asked to judge target size. The explicit feedback regarding movement success was manipulated orthogonally to actual movement success. The results of three experiments indicated the participants' bias to judge relatively small targets as larger and relatively large targets as smaller after explicit feedback of failure than after explicit feedback of success. This pattern was independent of the actual motor performance, suggesting that the actors' evaluations of motor actions may bias perception of target objects in itself."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00022/full,Ann-Kathrin Stock; Christian Beste,"The current study aims at identifying how lateralized multisensory spatial information processing affects response monitoring and action control. In a previous study, we investigated multimodal sensory integration in response monitoring processes using a Simon task. Behavioral and neurophysiologic results suggested that different aspects of response monitoring are asymmetrically and independently allocated to the hemispheres: while efference-copy-based information on the motor execution of the task is further processed in the hemisphere that originally generated the motor command, proprioception-based spatial information is processed in the hemisphere contralateral to the effector. Hence, crossing hands yielded an augmented bilateral activation during response monitoring since these two kinds of information were processed in opposing hemispheres. Because the traditional Simon task does not provide the possibility to investigate which aspect of the spatial configuration leads to the observed hemispheric allocation, we introduced a new “double crossed” condition that allows for the dissociation of internal/physiological and external/physical influences on response monitoring processes. Comparing behavioral and neurophysiologic measures of this new condition to those of the traditional Simon task setup, we could demonstrate that the egocentric representation of the physiological effector's spatial location accounts for the observed lateralization of spatial information in action control. The finding that the location of the physical effector had a very small influence on response monitoring measures suggests that this aspect is either less important and/or processed in different brain areas than egocentric physiological information."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00012/full,Caroline Sezille; Arnaud Fournel; Catherine Rouby; Fanny Rinck ; Moustafa Bensafi,"Olfaction is characterized by a salient hedonic dimension. Previous studies have shown that these affective responses to odors are modulated by physicochemical, physiological, and cognitive factors. The present study examined expertise influenced processing of pleasant and unpleasant odors on both perceptual and verbal levels. For this, performance on two olfactory tasks was compared between novices, trainee cooks, and experts : Members of all groups rated the intensity and pleasantness of pleasant and unpleasant odors . They were also asked to describe each of the odorants as precisely as possible . On a perceptual level, results revealed that there were no group-related differences in hedonic ratings for unpleasant and pleasant odors. On a verbal level, descriptions of smells were richer and did not refer to pleasantness in experts compared to untrained subjects who used terms referring to odor sources accompanied by terms referring to odor hedonics. In conclusion, the present study suggests that as novices, experts are able to perceptually discriminate odors on the basis of their pleasantness. However, on a semantic level, they conceptualize odors differently, being inclined to avoid any reference to odor hedonics."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.01023/full,Laura Herrewijn; Karolien Poels,"Digital gaming has become one of the largest entertainment sectors worldwide, increasingly turning the medium into a promising vehicle for advertisers. As a result, the inclusion of advertising messages in digital games or in-game advertising is expected to grow steadily over the course of the following years. However, much work is still needed to maximize the effectiveness of IGA. The aim of the study was to contribute to IGA effectiveness research by analyzing the impact of two factors on the processing of IGA in terms of brand awareness. The primary objective was to investigate the effect of a person’s sense of involvement related to the control and movement mechanisms in a game . A within-subjects experiment was conducted in which control over a racing game was varied by manipulating game controller type, resulting in two experimental conditions . Results show that the variation in game controller has a significant effect on the recall and recognition of the brands integrated into the game, and that this effect can be partially brought back to players’ perceived control over the game: when a game is easier to control, the control mechanisms require less conscious attention, freeing attentional resources that can be subsequently spent on other elements of the game such as IGA. A second factor that was taken into account in the study was brand prominence. The influence of both the size and spatial position of in-game advertisements was examined. Findings demonstrate that there are significant changes in effectiveness between different types of placements. Spatial position seems to be the most important placement characteristic, with central brand placements obtaining the highest recall and recognition scores. The effect of ad size is much smaller, with the effectiveness of the large placements not differing significantly from the effectiveness of their smaller counterparts."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00005/full,John J. McCann; Carinna Parraman; Alessandro Rizzi,"We studied color constancy using a pair of identical -D Color Mondrian displays. We viewed one -D Mondrian in nearly uniform illumination, and the other in directional, nonuniform illumination. We used the three dimensional structures to modulate the light falling on the painted surfaces. The -D structures in the displays were a matching set of wooden blocks. Across Mondrian displays, each corresponding facet had the same paint on its surface. We used only chromatic, and achromatic paints applied to block facets. The -D blocks add shadows and multiple reflections not found in flat Mondrians. Both -D Mondrians were viewed simultaneously, side-by-side. We used two techniques to measure correlation of appearance with surface reflectance. First, observers made magnitude estimates of changes in the appearances of identical reflectances. Second, an author painted a watercolor of the -D Mondrians. The watercolor's reflectances quantified the changes in appearances. While constancy generalizations about illumination and reflectance hold for flat Mondrians, they do not for -D Mondrians. A constant paint does not exhibit perfect color constancy, but rather shows significant shifts in lightness, hue and chroma in response to the structure in the nonuniform illumination. Color appearance depends on the spatial information in both the illumination and the reflectances of objects. The spatial information of the quanta catch from the array of retinal receptors generates sensations that have variable correlation with surface reflectance. Models of appearance in humans need to calculate the departures from perfect constancy measured here. This article provides a dataset of measurements of color appearances for computational models of sensation."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00021/full,Clémence Lesimple; Martine Hausberger,"Healthcare practitioners such as physicians or nurses often underestimate patients’ well-being impairment which may lead to undesirable consequences on treatment decisions. Lack of recognition/identification of signals and over-exposure are two reasons invoked, but a combination of factors may be involved. Studying human decoding of animals’ expressions of emotions showed that “identification” to the subject was necessary to decode the other’s internal state. In the present study we wanted to compare caretakers’ reports on the prevalence of stereotypic or abnormal repetitive behaviors, to ethological observations performed by an experienced observer on the same horses in order to test the impact of these different factors. On the first hand, a questionnaire was given hand to hand to the caretakers. On the other hand, the experienced observer spent h observing the horses in each stable. Here we show that caretakers strongly underestimate horses’ expressions of well-being impairment. The caretakers who had a strong concern about their horses’ well-being were also those who reported the more accurately SB/ARB’s prevalence, showing that “identification” to the subject is a primary factor of bad-being signal’s detection. Over-exposure also appeared to be involved as no SB/ARB was reported in stables where most of the horses were performing these abnormal behaviors. Being surrounded by a large population of individuals expressing clear signals of bad-being may change professionals’ perceptions of what are behaviors or expressions of well being. These findings are of primary importance as they illustrate the interest of using human-animal relationships to evaluate humans’ abilities to decode others’ states; they put limitations on questionnaire-based studies of welfare."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00019/full,"John N. Towse; Tobias Loetscher; Peter Brugger,","We investigate the number preferences of children and adults when generating random digit sequences. Previous research has shown convincingly that adults prefer smaller numbers when randomly choosing between responses –. We analyze randomization choices made by both children and adults, considering a range of experimental studies and task configurations. Children – most of whom are between and ~years – show a preference for relatively large numbers when choosing numbers –. Adults show a preference for small numbers with the same response set. We report a modest association between children’s age and numerical bias. However, children also exhibit a small number bias with a smaller response set available, and they show a preference specifically for the numbers – across many datasets. We argue that number space demonstrates both continuities and change ."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.01021/full,"Tanja Link; Stefan Huber; Hans-Christoph Nuerk,; Korbinian Moeller,","Number line estimation is a standard assessment of children's spatial representation of number magnitude. Importantly, there is an ongoing debate on the question in how far the bounded task version with start and endpoint given might induce specific estimation strategies and thus may not allow for unbiased inferences on the underlying representation. Recently, a new unbounded version of the task was suggested with only the start point and a unit fixed . In adults this task provided a less biased index of the spatial representation of number magnitude. Yet, so far there are no children data available for the unbounded number line estimation task. Therefore, we conducted a cross-sectional study on primary school children performing both, the bounded and the unbounded version of the task. We observed clear evidence for systematic strategic influences in the bounded number line estimation task for children older than grade two whereas there were no such indications for the unbounded version for any one of the age groups. In summary, the current data corroborate the unbounded number line estimation task to be a valuable tool for assessing children's spatial representation of number magnitude in a systematic and unbiased manner. Yet, similar results for the bounded and the unbounded version of the task for first- and second-graders may indicate that both versions of the task might assess the same underlying representation for relatively younger children—at least in number ranges familiar to the children assessed. This is of particular importance for inferences about the nature and development of children's magnitude representation."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.01022/full,"Caroline Jolly; Edouard Gentaz,","Poor handwriting is a core deficit in Developmental Coordination Disorder . In a previous study, we compared the evolution of cursive letters handwriting in a girl with DCD throughout her second-grade year with that of typically developing children. We found that her handwriting evolved much less than that of TD children and remained similar to that of pre-schoolers at all stages, suggesting that her handwriting skills have reached a steady state level. We present here a continuation of this work, in which we focused on the velocity aspects of handwriting in another French child with DCD. Indeed, different velocity patterns have been observed in Chinese and English children with DCD. In the French cursive style of writing, consecutive letters are joined, a major difference with the English script style of writing. We thus analyzed the handwriting of a second-grade French girl with DCD, not only for isolated letters but also for syllables and words, in comparison to that of TD first-graders and second-graders . Each written track was digitized, and nine kinematic parameters were measured to evaluate writing fluency. Results showed that the productions of the child with DCD were more similar to those of first-graders than to those of second-graders. In line with our previous study, the most discriminative parameters between the child with DCD and TD children were size and mean speed. Moreover, her handwriting was less fluent than that of TD children. In contrast to previous observations, we observed a higher writing velocity of the child with DCD when compared to TD children, whatever the complexity of the item, and no significant difference with TD children in the pausing time during writing. These differences may reflect linguistic specificities. For syllables and words, each letter was treated separately as a single unit, thus reflecting a problem in anticipation and automation."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.01006/full,Clément Moulin-Frier; Sao M. Nguyen; Pierre-Yves Oudeyer,"We bridge the gap between two issues in infant development: vocal development and intrinsic motivation. We propose and experimentally test the hypothesis that general mechanisms of intrinsically motivated spontaneous exploration, also called curiosity-driven learning, can self-organize developmental stages during early vocal learning. We introduce a computational model of intrinsically motivated vocal exploration, which allows the learner to autonomously structure its own vocal experiments, and thus its own learning schedule, through a drive to maximize competence progress. This model relies on a physical model of the vocal tract, the auditory system and the agent's motor control as well as vocalizations of social peers. We present computational experiments that show how such a mechanism can explain the adaptive transition from vocal self-exploration with little influence from the speech environment, to a later stage where vocal exploration becomes influenced by vocalizations of peers. Within the initial self-exploration phase, we show that a sequence of vocal production stages self-organizes, and shares properties with data from infant developmental psychology: the vocal learner first discovers how to control phonation, then focuses on vocal variations of unarticulated sounds, and finally automatically discovers and focuses on babbling with articulated proto-syllables. As the vocal learner becomes more proficient at producing complex sounds, imitating vocalizations of peers starts to provide high learning progress explaining an automatic shift from self-exploration to vocal imitation."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.01013/full,Daniel Erlacher; Melanie Schädlich; Tadas Stumbrys; Michael Schredl,"The relationship between time in dreams and real time has intrigued scientists for centuries. The question if actions in dreams take the same time as in wakefulness can be tested by using lucid dreams where the dreamer is able to mark time intervals with prearranged eye movements that can be objectively identified in EOG recordings. Previous research showed an equivalence of time for counting in lucid dreams and in wakefulness , but Erlacher and Schredl found that performing squats required about % more time in lucid dreams than in the waking state. To find out if the task modality, the task length, or the task complexity results in prolonged times in lucid dreams, an experiment with three different conditions was conducted. In the first condition, five proficient lucid dreamers spent one to three non-consecutive nights in the sleep laboratory. Participants counted to , , and in wakefulness and in their lucid dreams. Lucidity and task intervals were time stamped with left-right-left-right eye movements. The same procedure was used for the second condition where eight lucid dreamers had to walk , , or steps. In the third condition, eight lucid dreamers performed a gymnastics routine, which in the waking state lasted the same time as walking steps. Again, we found that performing a motor task in a lucid dream requires more time than in wakefulness. Longer durations in the dream state were present for all three tasks, but significant differences were found only for the tasks with motor activity . However, no difference was found for relative times and a more complex motor task did not result in more prolonged times. Longer durations in lucid dreams might be related to the lack of muscular feedback or slower neural processing during REM sleep. Future studies should explore factors that might be associated with prolonged durations."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.01018/full,Cyril R. Pernet; Pascal Belin; Anna Jones,"Both voice gender perception and speech perception rely on neuronal populations located in the peri-sylvian areas. However, whilst functional imaging studies suggest a left vs. right hemisphere and anterior vs. posterior dissociation between voice and speech categorization, psycholinguistic studies on talker variability suggest that these two processes share common mechanisms. In this study, we investigated the categorical perception of voice gender and phonemes using the same stimulus continua generated by morphing. This allowed the investigation of behavioral differences while controlling acoustic characteristics, since the same stimuli were used in both tasks. Despite a higher acoustic dissimilarity between items during the phoneme categorization task than the gender task , results showed that speech information is being processed much faster than voice information. In addition, f or timbre equalization did not affect RT, which disagrees with the classical psycholinguistic models in which voice information is stripped away or normalized to access phonetic content. Also, despite similar average response and perceptual curves, a reverse correlation analysis on acoustic features revealed that only the vowel formant frequencies distinguish stimuli in the gender task, whilst, as expected, the formant frequencies of the consonant distinguished stimuli in the phoneme task. The nd set of results thus also disagrees with models postulating that the same acoustic information is used for voice and speech. Altogether these results suggest that voice gender categorization and phoneme categorization are dissociated at an early stage on the basis of different enhanced acoustic features that are diagnostic to the task at hand."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.01024/full,"Wu-xia Yang,; Jie Feng,; Wan-ting Huang,; Cheng-xiang Zhang,; Yun Nan,","Congenital amusia is a musical disorder that mainly affects pitch perception. Among Mandarin speakers, some amusics also have difficulties in processing lexical tones . To examine to what extent these perceptual deficits may be related to pitch production impairments in music and Mandarin speech, eight amusics, eight tone agnosics, and age- and IQ-matched normal native Mandarin speakers were asked to imitate music note sequences and Mandarin words of comparable lengths. The results indicated that both the amusics and tone agnosics underperformed the controls on musical pitch production. However, tone agnosics performed no worse than the amusics, suggesting that lexical tone perception deficits may not aggravate musical pitch production difficulties. Moreover, these three groups were all able to imitate lexical tones with perfect intelligibility. Taken together, the current study shows that perceptual musical pitch and lexical tone deficits might coexist with musical pitch production difficulties. But at the same time these perceptual pitch deficits might not affect lexical tone production or the intelligibility of the speech words that were produced. The perception-production relationship for pitch among individuals with perceptual pitch deficits may be, therefore, domain-dependent."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2014.00002/full,Kohei Tsunemi; Ayana Tamura; Shino Ogawa; Tomoko Isomura; Hiroyasu Ito; Misako Ida; Nobuo Masataka,"One of the major characteristics of autism is impairment of communication and socialization. While such impairment per se has been well documented, research into effective interventions for children with this developmental disorder is still limited. Here we present preliminary evidence for the possibility of improvement of the capability of social perspective-taking in schoolchildren with autism by having intensive experience with narrative, in which they were exposed to narrative in story books read by their parents over a consecutive - to -day-period. When their capability was evaluated on the basis of a conventional role-taking task, the mean score tended to increase after the exposure as compared to before the exposure, whereas such a change was not recorded in children who did not experience such exposure. These effects were confirmed when the children were retested months later. Although preliminary, the current study represents a step toward the development of more effective social perspective-taking interventions for children with autism."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.01016/full,"Harry Farmer,; Lara Maister; Manos Tsakiris","The effect of multisensory-induced changes on body-ownership and self-awareness using bodily illusions has been well established. More recently, experimental manipulation of bodily illusions have been combined with social cognition tasks to investigate whether changes in body-ownership can in turn change the way we perceive others. For example, experiencing ownership over a dark-skin rubber hand reduces implicit bias against dark-skin groups. Several studies have also shown that processing of skin color and facial features play an important role in judgements of racial typicality and racial categorization independently and in an additive manner. The present study aimed at examining whether using multisensory stimulation to induce feelings of body-ownership over a dark-skin rubber hand would lead to an increase in positive attitudes toward black faces. We here show, that the induced ownership of a body-part of a different skin color affected the participants’ implicit attitudes when processing facial features, in addition to the processing of skin color shown previously. Furthermore, when the levels of pre-existing attitudes toward black people were taken into account, the effect of the rubber hand illusion on the post-stimulation implicit attitudes was only significant for those participants who had a negative initial attitude toward black people, with no significant effects found for those who had positive initial attitudes toward black people. Taken together, our findings corroborate the hypothesis that the representation of the self and its relation to others, as given to us by body-related multisensory processing, is critical in maintaining but also in changing social attitudes."
,2014,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.01005/full,John F. Mathers; Madeleine A. Grealy,"This study investigated the strategies used by elite golfers to scale their putting actions to achieve putts of different distances. There were three aims; to determine if putting actions are scaled by manipulating swing amplitude as predicted by Craig etal. , to establish the test–retest reliability of the Craig et al. model, and to evaluate whether elite golfers changed their putting scaling strategies when fatigued. Putting actions were recorded at baseline and months later and after walking at % of maximum heart rate for h . Participants performed a total of putts which varied in distance at time and time , and putts to the same distances when they were fatigued . Multiple regression was used to examine how the golfers systematically changed the movement control variables in the Craig etal. model to achieve golf putts of different distances. Although swing amplitude was a strong predictor of putterhead velocity at ball impact for all of the participants at baseline , each golfer systematically changed aspects of the timing of their action. A comparison of the regression models between time and time showed no significant changes in the scaling strategies used, indicating that the Craig etal. model had good test–retest reliability. Fatigue was associated with a decrease in the number of putts that were successfully holed and significant changes in the scaling strategies used by three of the golfers, along with a trend for increasing the putterhead velocity at ball impact. These motor control changes in performance when fatigued were evident in successful putts indicating that even when these elite golfers were able to achieve the goal of holing the putt, moderate levels of fatigue were influencing the consistency of their performance. Theoretical implications for the Craig etal. model and practical implications for elite golfers are discussed."
